N,P,K,temperature,humidity,ph,rainfall,label
102,74,47,26.090109045676424,78.49139718373443,6.036604861713935,96.29374629081259,banana
115,87,51,28.622501588398826,83.14049795434534,6.1948063426079925,100.02126741931899,banana
98,85,48,26.998125633008062,76.18552300510143,5.8967798046098565,91.82177449759129,banana
117,71,52,28.79577954389655,84.74923071274304,6.497229457383056,101.7293132007768,banana
103,70,46,25.548094272512685,75.83711491537348,6.4450045211311515,90.2491618387761,banana
115,89,53,25.227176641896733,77.98896100131401,6.194605343590141,102.97841824623994,banana
104,93,50,25.34768850210835,84.29388775693931,5.606783761450378,105.28890501290196,banana
85,91,45,26.599418792686688,78.13066955754982,6.167246284907927,118.25470868539801,banana
85,88,45,26.58482945015488,79.36851019279749,6.284927205065712,116.36594012772083,banana
87,75,45,29.51149701570297,84.65059803137476,6.05794261003694,102.8928864210906,banana
109,83,53,29.259869496005507,76.06724941055325,6.047306292950215,103.06583650118677,banana
33,24,28,33.38524440157275,47.91838430236151,5.2260605904018576,88.67030474133914,mango
23,16,28,29.545234912263588,54.37104506475166,6.543610314497494,87.9130098490956,mango
11,27,33,31.543297358025576,46.56467734174063,5.742768126535862,87.3771649495906,mango
12,16,25,28.197924476355062,49.216410527979875,5.127860900677877,92.52842732117786,mango
20,25,27,27.96248610370992,48.20608561514655,6.011389734523576,85.37983199368107,mango
17,20,28,29.994132433278047,49.91150499943694,5.163428281631127,86.87132470020616,mango
31,18,34,27.841438282398876,48.0218450921428,5.449223495222517,99.85011598403926,mango
22,25,25,28.726488203495272,47.16097513876789,4.8386955203030055,93.14891843889203,mango
12,28,33,30.301759339597282,51.91853434896571,5.7179302785570885,99.69810416124275,mango
23,20,25,34.98814078970748,45.83373111366232,6.433590941095233,96.59778870114606,mango
26,29,27,30.399182197367907,50.15260838828086,4.8158897423745035,97.94157557416692,mango
17,16,34,27.619389754915876,53.469030888845694,4.660331660612095,97.669533586095,mango
30,24,30,32.7174669200908,50.738852807795254,6.217969132944105,89.5339158470685,mango
10,27,28,28.017251552832647,45.30127084130301,4.900034962689546,93.20631149152644,mango
35,16,26,32.713225518954395,53.86791894526203,5.657626605800812,95.74742865343923,mango
20,21,28,28.088645616589435,51.82749243206875,6.15009957445157,85.71582923575014,mango
11,29,25,34.741239625537105,50.7787484995194,4.537805519513861,88.8920699090989,mango
35,24,29,31.482550254198273,52.924416401513014,6.558794437778802,98.52244261603954,mango
17,23,28,32.75441530575457,50.78067790686485,5.197723820314851,92.5502697638533,mango
25,20,32,31.677374324287527,51.971679255485284,4.931634640510195,87.01370110964302,mango
39,25,34,34.903586410234716,48.03138658888163,6.79363142805843,88.50197781650328,mango
21,24,26,34.01628387856518,53.531870485665806,5.033558193175171,86.88145420160632,mango
19,16,26,30.756488453896793,46.75623936808414,6.948177362405889,85.14216361195314,mango
18,22,33,32.55450259190628,50.07964271502174,5.521364290258718,86.39404425372152,mango
28,21,28,28.694643381611407,51.61021899040126,4.773672341492482,85.50740172576404,mango
35,20,31,32.86512916142203,45.80435913831372,5.765417202099156,89.2550677921138,mango
30,18,26,29.661514583081036,48.73997815292934,5.538328136747935,90.6418953031822,mango
33,28,26,33.41814264816727,52.71948482131296,6.487070287568109,98.53441434547375,mango
33,28,28,33.515052341788945,53.671181268277266,5.568067009470846,96.52299365042877,mango
35,15,28,28.703767852495954,46.80969669696967,6.889261594552119,88.36217205973756,mango
13,26,28,27.89624727721624,50.68177806123248,5.026454869647285,86.44779382650549,mango
25,20,29,30.61372428543829,45.753344003852405,6.960652106537989,90.28238219845974,mango
17,19,30,34.63514174943862,51.32281116393755,5.626061936837656,92.69318556737097,mango
14,16,28,34.367329534445346,49.23045944255577,5.576690199875943,86.27364107720929,mango
22,18,30,29.79301092453405,45.614832925167036,6.269926339265011,85.19422070438071,mango
12,25,33,27.83681623186581,50.70423612194716,4.643813689950246,95.48452951552159,mango
28,24,26,30.817989783249185,50.80006649225993,5.27502984086261,98.78285627042925,mango
32,25,29,33.157838191334044,51.69256759308309,5.236230897996393,86.23641481937985,mango
30,28,29,27.601561106747326,52.284889249739045,5.359906855044144,89.13806212669905,mango
15,16,32,28.744508344223796,53.50944694490109,4.60632016392013,95.82711241396676,mango
14,26,34,28.32300544783591,49.0533642001804,5.851229168057935,94.8691512526221,mango
37,18,34,28.916930010340124,50.77204822818319,6.5839073520665625,87.6092680058464,mango
14,24,31,34.5130307656678,48.95778638579624,6.138632385678235,98.25812325962485,mango
36,27,31,28.108214272230743,52.536615643433834,6.0278960041317955,91.20149660652135,mango
14,16,33,30.890415238048455,50.63798462043714,6.527486391539924,90.26425897771794,mango
19,25,31,30.35513025409987,54.288101413952816,4.560911112497943,98.22780073204994,mango
15,19,27,27.507253243009608,49.51161757299284,5.963422361607181,85.48343637597058,mango
23,15,32,30.965313004053876,50.33880117191224,6.031566204090863,85.18358699855028,mango
10,15,28,28.78988229891918,46.542696275747375,5.109306509312503,86.25441181121852,mango
34,17,29,27.96742971651546,54.75143203190532,5.601026276797464,89.7255814585576,mango
39,21,27,34.84750870819182,52.41310090611989,5.401695311721119,97.58119283683146,mango
18,23,30,27.994897815988963,45.67816336080254,5.089872300513347,95.08300189803325,mango
11,15,34,31.35287519383466,48.78756026321855,6.404321775215379,98.61794126433658,mango
24,29,28,28.92617042522027,48.376262541512936,4.528272012838659,92.4694290413926,mango
35,17,30,34.66405619996746,54.48817382568125,6.540843645795931,96.37459455000737,mango
15,19,27,30.203747865516736,50.679374402575355,6.658513383304275,89.81817406732215,mango
34,24,29,29.759793432251495,46.920902911733954,6.707531335828055,98.62047274382677,mango
15,25,34,34.0603541264268,47.59478245846153,4.990651507437325,93.70730262000481,mango
32,28,27,27.65349526491332,51.030798237668805,6.138936415426356,98.89420224761602,mango
18,29,26,32.26689548036963,50.62530009498127,4.870622196852897,99.14368867779098,mango
38,26,28,33.80894480828152,49.62368447549962,6.58332495004312,92.41779944121035,mango
28,24,26,32.17223654268775,49.50437463139229,4.583915704982787,95.4415526778072,mango
26,17,27,29.252963989488094,50.35844856062303,5.735184242888456,99.58453662065376,mango
13,20,33,31.951053129702963,51.281716999597805,6.5651384674405655,88.8551515264815,mango
14,18,25,32.9411529520554,45.66738597202854,5.442124741305914,95.5234288303397,mango
31,16,32,30.093179323175974,48.8691775707107,5.625568939296946,97.34206096946808,mango
26,26,31,32.545125627528414,49.30647233027353,4.853219590330162,90.61378157567353,mango
33,26,31,32.450421826975294,46.26162159781861,6.851061660281175,94.12152841771399,mango
23,28,31,27.6429194811033,53.51593438623328,5.287586666162493,93.86515594753837,mango
38,29,30,31.414104616259543,51.861040093714685,5.955409143467515,86.54356056512862,mango
11,28,27,34.77438720825121,51.80890693985324,5.699962613596991,98.04689304110615,mango
33,25,29,31.75695198083423,46.99651793696283,6.290321886096713,86.73590351663745,mango
14,25,32,30.879249739035362,51.669126830999296,6.772731655821303,94.08607409895272,mango
36,26,27,34.07414382803569,48.966401093287914,6.061531870123627,99.08021074853426,mango
39,16,30,27.56011529867503,53.28372824937949,6.194304370978884,96.55486012207376,mango
35,15,30,29.626245174959685,47.83536857529486,4.857431274032642,97.94333112027778,mango
17,15,27,32.69030786974314,49.18537698485935,5.938646680632703,94.11573778071431,mango
33,21,30,33.501258269667375,48.5601755114788,5.378484356297246,97.3996776567702,mango
29,25,28,32.354616465461746,49.02231225491886,6.333645327561122,89.0093786607967,mango
25,21,26,27.596213023976564,53.936760687220534,6.681918142572691,96.74869992464247,mango
23,24,26,33.408736468942195,47.44529472147911,5.904205092328025,98.74872743684455,mango
13,29,34,34.418145738934015,54.50814618744191,5.071259091484308,98.23242859993032,mango
13,28,29,34.23585192844381,47.42535758776271,5.324554240111505,85.18423273743839,mango
23,17,33,31.7069244671491,47.37047089407021,6.378646110138137,91.9281937729068,mango
27,15,32,29.13356146315597,50.382064358195684,5.630786634579642,88.30892297113942,mango
22,29,27,28.810854543296568,50.09645121607552,5.355685237963713,90.84306320138941,mango
14,29,34,30.925455285340774,50.50139888960293,6.794594224711706,91.80973742795734,mango
21,17,31,27.28495770459001,47.5669609255056,5.374040959946029,93.43529649856254,mango
21,23,27,31.892662198018048,52.106679891634585,5.7528719482253745,95.24887557642806,mango
16,29,32,34.85532095899072,50.704290489624945,6.4851760500551405,93.94227605305309,mango
11,20,30,34.0206407496188,50.80801683811618,6.988359833068268,91.32428872363724,mango
33,27,25,33.25732491629554,47.185084539852625,5.431567080811315,90.16139827795108,mango
33,17,26,32.68099783318345,53.46479038610086,6.152114987863374,93.67453081739407,mango
13,16,33,32.575730119135486,53.59072466599315,6.7651334604724145,94.7361645722618,mango
10,21,28,31.815958485222943,49.83542823069235,5.76614896728092,92.17699751897642,mango
21,20,26,33.09870977995578,53.19432545425628,6.64930203805242,91.98593635434682,mango
34,29,28,31.722153417890897,52.31842435331238,4.560570900074773,93.78999438593323,mango
36,19,30,31.525645862972905,47.25808937828885,5.896338191891588,90.14023631463776,mango
37,21,28,29.33060879394786,54.96784485766225,5.468047765576003,89.77568234544306,mango
27,20,28,32.46811132856533,47.6025840632758,5.215065101815437,88.03518300548794,mango
13,121,203,23.72368792958055,84.79074348262436,6.362651468723573,71.81139444854293,grapes
27,139,199,22.423460415343843,84.31738774392898,6.099744856893324,75.92029850879308,grapes
32,128,197,32.26689892573452,83.3581501210589,5.960689465364536,63.50074211304761,grapes
13,124,200,25.89238045087975,81.75119215610978,6.004057840734024,75.41980284863183,grapes
27,142,198,29.64866762025889,82.1982701672709,6.295039541096858,73.84249771005459,grapes
24,129,201,30.76970534669574,81.29886321132204,6.473266234512841,66.38547455855172,grapes
27,124,204,32.03534192645212,84.95128987716161,6.337000671480615,71.05792781059287,grapes
19,144,202,37.9525216641903,81.80565512730504,5.710182780670246,67.74300795820389,grapes
32,128,196,30.97061511284142,82.03531335033004,5.977376238586198,60.284011431455475,grapes
32,120,198,36.08072996441383,81.55986952218306,5.936247673602558,61.76636211946058,grapes
29,136,204,26.08644600043869,82.53361136526952,6.434961386857544,79.78127064341675,grapes
17,143,196,26.99298475374279,84.8402518511879,6.078951813029647,61.648863891070945,grapes
33,130,197,27.603308451163148,80.50511132441129,6.157349877619904,77.99844710757446,grapes
11,125,200,37.10521505109868,83.14968526692265,6.19275896070635,62.23610469191986,grapes
28,124,197,33.55717655289665,81.73470223342503,6.424346379092482,71.86387090006109,grapes
36,142,203,21.66364455143465,83.2470496530377,6.035369334508632,79.5961037874296,grapes
24,144,198,22.70389943689196,82.96859585192617,5.904539738565247,73.41798337776383,grapes
36,126,195,39.335504998437955,82.1032091118468,6.4385073001400075,77.91375024710257,grapes
13,141,197,24.804184484449493,80.4482328267394,5.6125164598048,66.76482517233333,grapes
33,133,195,30.473532922098954,83.10780485160964,5.964070719530785,62.81170696755057,grapes
24,135,197,32.378959803508934,84.83150403167924,5.563609028619143,68.9524969549614,grapes
10,127,195,28.911198875100474,84.03261464235284,6.14750402851889,71.95236753595968,grapes
15,125,203,31.747136795954486,81.95907171775306,6.137727088277878,75.56261380667716,grapes
30,134,201,22.57115647355971,82.9902046324239,5.893551224545152,76.14443605043897,grapes
39,124,195,33.677433235805296,83.81907732387349,6.352060415691421,71.65152064114457,grapes
31,134,203,23.26583487711745,82.91513601566481,6.441188350974079,75.46302699859048,grapes
20,132,197,28.50279875514847,82.08751183722555,6.115262799539385,63.53356385393061,grapes
12,130,202,37.53260104642784,84.82493241044273,6.471939119796752,79.77659520144819,grapes
36,122,202,21.887960588894924,84.92765148860825,5.559342966752076,62.76923470997261,grapes
38,127,198,23.79070088745336,81.68074325676488,5.8453402262299505,62.697910492846894,grapes
16,131,204,22.997172324034352,83.05690384885638,6.403328360183261,63.13415833215616,grapes
30,134,201,26.322565795867625,82.85508606298285,5.558777145992158,67.41161162389301,grapes
10,140,195,35.836956883350595,83.25349598974564,5.6033948100828015,67.80897177463484,grapes
37,141,200,34.779921063937024,81.13020708217086,6.0183069671887734,61.63017569138534,grapes
28,142,195,26.06815212524899,82.10325638965578,5.51122377012573,77.56936547894064,grapes
28,128,204,23.118627492420032,81.68216377510771,5.8503926472633045,66.67099890943167,grapes
13,131,195,35.47092300076477,84.872003286845,5.783295441486845,67.14600351854538,grapes
17,143,203,38.96946909630536,81.53169924749287,5.677387975146451,65.28099096351501,grapes
20,141,203,36.564056089749286,84.0452781695575,5.939302010426171,68.45368716769984,grapes
23,140,199,33.60798595226985,81.8501693107442,5.815943939784219,71.94593899788472,grapes
13,140,204,22.14010099231691,80.3025775928454,6.020099307884445,74.55808937464944,grapes
31,142,195,20.825420576255606,80.84936275218925,5.747724987569983,72.71659459539013,grapes
34,123,202,37.589158880844565,81.90296500101971,5.899686371317897,70.56592592883604,grapes
13,130,202,30.02213912799745,80.95199037212946,5.910714038569619,66.35833607506554,grapes
22,144,195,28.6122716054586,84.19993626902438,5.632600417648034,79.76856273709235,grapes
30,121,200,21.26826729560882,81.07751976854921,5.633575041733768,65.11503969003888,grapes
16,124,197,35.96311673888114,82.7424467067133,6.477198366500939,76.79686217911521,grapes
17,120,203,37.73484372556088,80.98121701532197,5.869988779902694,73.0415233254059,grapes
35,122,199,27.34386772501258,83.10023790787653,6.237974431595331,60.430991477847186,grapes
31,140,195,25.326671214134137,84.38291394138759,5.6854124109972535,62.70929420256933,grapes
37,143,196,36.97456923698411,82.72000964153563,6.117225398365039,64.68603033080672,grapes
13,123,195,29.419537128682826,80.8550752493632,5.947484687708048,60.26610890063355,grapes
37,135,201,33.9255192581932,84.69286135853699,6.091037333674793,64.95660917242228,grapes
26,124,201,32.93700918436183,84.0480298780128,6.043470496631972,62.494793906379506,grapes
37,133,198,38.59596550173317,80.72113859394287,5.784668380644985,74.73485240089266,grapes
10,131,199,36.33338337190194,83.03644299867221,5.588628288186519,60.45441520290644,grapes
17,140,203,33.84084169425468,81.65746136257074,5.984859916108128,60.63295416868236,grapes
18,128,197,28.63551261302561,81.67533404153298,5.99833693724402,76.06197021790325,grapes
25,141,202,30.71419494118496,84.1234988045837,6.293143863421969,60.938318126997245,grapes
36,122,202,36.55511644928772,84.01397808690486,5.507921738445146,60.31567910714746,grapes
24,136,204,32.011575734398235,82.18332905709333,6.208713427007982,76.96205294708886,grapes
14,127,197,39.90652412289133,82.90062209421866,6.486157909694715,69.18797894869162,grapes
31,128,196,22.717021779411255,81.27392566773857,5.754062591113545,68.7289609785372,grapes
27,121,203,39.014861027049875,83.1213978035224,6.24686816044624,65.78323072588346,grapes
35,135,201,30.70734279278522,82.66536893412469,5.89466239444645,63.64012999914984,grapes
16,126,199,29.95734154891918,82.23844225388545,5.603014941697232,71.43600084158601,grapes
33,137,195,29.017465738790893,81.45673859365047,5.545518115951614,67.74383784094925,grapes
11,125,195,24.955065150253795,83.3084415850453,6.191175203625903,66.57391549130685,grapes
27,128,201,27.271062479475734,80.30360511310153,6.113617182040772,78.49604686615714,grapes
11,120,199,28.421074456102268,80.40073000805077,5.782643907413686,63.91190948871774,grapes
20,121,202,25.03442741729951,82.23868969333981,5.977732210308802,77.04008169077524,grapes
21,135,204,33.65351675354122,83.48528034566108,5.893108207916021,61.80606428529553,grapes
14,135,204,20.831697795343878,82.9633769005565,5.580273996194927,75.04690081189374,grapes
27,126,195,20.610750002803726,80.13587551532058,6.03231965448276,71.45603415538059,grapes
35,126,202,36.14354181355485,81.95642128301519,5.837187075558962,72.74324239696553,grapes
37,137,202,27.732742672878924,81.38794253509766,5.61615606305357,66.04279877151565,grapes
31,136,203,25.33258559450487,80.69513008066278,6.007639205415959,63.30456566629384,grapes
24,142,197,33.4433215015257,82.62477558284994,5.883246793475594,76.99388778214004,grapes
29,126,200,26.32727617731696,83.80401862649335,5.531780654086469,69.83036045368709,grapes
32,134,202,22.20267188802251,84.0124778119283,6.449385498164204,66.11553803933933,grapes
15,127,203,22.709502534094177,84.16503349886995,6.3757423149177015,62.31710231435864,grapes
38,135,201,28.959431370819942,83.36724683912152,5.9419318014067475,74.63701225394053,grapes
39,140,198,31.002217583279677,82.8212283473987,6.237570476449026,64.80738987711834,grapes
10,131,203,22.452478778049695,84.83530255699574,5.854763010250689,74.28106741446476,grapes
35,127,203,33.6680733450023,80.04056114616321,6.248344066780323,60.271850025009236,grapes
24,141,202,25.625287563218556,84.47096595735339,5.765109693065537,71.87451638887532,grapes
29,131,199,30.384028113665742,80.41118224456723,5.596110880181916,68.19461277212548,grapes
27,121,199,35.296005544083755,80.12267607810138,5.897114103253391,72.17284698728653,grapes
11,123,203,36.37005840596814,84.98937596181189,5.9212827018759455,61.98665226906339,grapes
32,124,199,34.9266421804387,83.85117683952205,5.791724309616332,79.11252771430433,grapes
39,129,201,39.91936578974176,82.58027808993187,6.354421234419,65.01682194015468,grapes
37,132,195,27.991202412377483,81.90297278664039,5.887625044148261,74.70034811881831,grapes
28,136,195,27.632205526531806,81.3113004068721,5.854307597238737,68.4059834053066,grapes
37,123,197,22.317669485531134,83.15788425534299,6.153268484405054,66.69546816034119,grapes
36,143,200,28.62655828348876,80.3824509928386,6.0792892523586985,79.38277784061245,grapes
30,128,199,23.69313578774783,82.52255720459256,5.9650590837781685,61.7653156229443,grapes
39,130,199,31.254166820613584,81.71671702131421,5.7061157618908,60.695636087131405,grapes
10,136,204,22.71950435239349,82.28307952315764,6.058864033672831,70.82050936626027,grapes
27,129,198,36.144587290888715,83.80669276633715,6.259326012284085,73.79625563596106,grapes
12,137,202,33.272894259380266,80.39753789633072,5.8629224803649524,72.71685672797271,grapes
90,26,50,26.336281375912794,84.2624574600016,6.416455172528149,51.37392446326093,watermelon
80,18,46,24.57483153628503,81.54075405504952,6.676866316351151,57.67765672622451,watermelon
112,27,52,26.084797811284005,89.04628723488155,6.144920755898303,46.081835048747436,watermelon
117,20,53,25.47198567493887,85.82017793433047,6.900657642267395,40.712623861278395,watermelon
83,15,53,24.398752865871735,85.64230394389982,6.557463233362497,43.36944018611513,watermelon
83,24,50,26.967992792160967,82.75025281272106,6.5854477281563835,56.92926062943417,watermelon
104,12,45,25.596191621556898,81.29525433998093,6.1333528956483345,49.7694391296948,watermelon
117,28,50,26.06156608255512,80.05791683633375,6.013962140505415,55.798935616401586,watermelon
97,14,54,24.693958591505602,85.58348614679868,6.88758794679822,43.96752337337315,watermelon
80,29,53,26.681157996592287,82.62664382784534,6.227924820546497,42.11574181771684,watermelon
107,29,47,24.663952779515533,88.2174555142519,6.436066731659786,58.71735351264243,watermelon
85,19,46,25.471711574631556,86.6044185078865,6.71818107568031,49.43172104414653,watermelon
80,23,47,25.639904389420302,85.23931220713165,6.83867732400246,55.076380368664026,watermelon
117,20,52,25.715707141320653,87.45562016649276,6.45443418868136,58.91804306592879,watermelon
97,14,49,26.704541484758852,82.2718618668157,6.365271477041847,58.30866518137169,watermelon
117,27,53,24.716760923633856,82.87593548438487,6.756599704244947,59.553418688587286,watermelon
94,19,49,24.265031199810377,87.7123822512772,6.273843142664334,45.268089050931145,watermelon
89,26,52,26.307602869692385,87.551674997437,6.163776560586555,47.994848562133534,watermelon
82,20,49,25.841150303355697,87.29911772556018,6.63653187816654,45.75820245078385,watermelon
81,23,51,24.051400298647465,89.22094434819576,6.5735751553370285,42.54943534928309,watermelon
106,13,52,26.640628175224567,85.43587238579278,6.905081992402073,54.335066926771276,watermelon
92,27,50,25.04028704389716,88.76882378745827,6.690909890586683,50.827428295268795,watermelon
81,27,45,24.473063658118022,80.15086523883537,6.32069147273552,51.055798849955714,watermelon
103,22,49,26.76093646781115,80.42240490415828,6.039153547678338,52.79817346335005,watermelon
83,12,48,24.914066139325623,89.45985944859176,6.720110799275611,55.43946404123734,watermelon
117,29,48,24.0156548022305,85.85893076480183,6.974959814056701,50.124149614279645,watermelon
106,20,49,25.78733097377798,81.31411052842704,6.35260480965072,48.10748798208315,watermelon
101,18,50,25.871632401515047,84.76400677364892,6.836610305546408,46.84100470237888,watermelon
85,26,49,25.379808996476534,87.92569827365705,6.036626590563614,41.538350039172364,watermelon
103,28,49,25.454215798086132,81.63622157147859,6.4672059083755755,44.14572949901099,watermelon
82,17,53,24.020770017454215,86.14750702028005,6.197009705926384,56.273578499772384,watermelon
113,28,53,25.065831482118085,86.94232900413995,6.795076819773486,46.73424750466023,watermelon
94,20,54,26.908063102413863,83.31100658493474,6.770527447134729,41.18275879505844,watermelon
98,17,54,26.821718608188295,85.0100261017606,6.542919339597117,48.20413509786676,watermelon
109,20,54,26.945072489722154,81.81736382193282,6.517819207845353,58.69461246978568,watermelon
102,17,50,26.530772568438106,81.96797951100797,6.766306649199448,44.33057721119281,watermelon
116,25,47,24.366479901124357,85.69190316163395,6.01188425343767,42.2117757348961,watermelon
114,12,54,26.47228836133988,88.89612100936912,6.892832004134067,54.900574605509995,watermelon
82,29,45,26.84637340204753,82.03496727533206,6.434857148882475,56.49481226117176,watermelon
99,27,54,25.290824877148417,83.6294582678116,6.31765114183278,50.29717025162103,watermelon
102,24,47,25.251959801866814,87.25790225329335,6.8855200591163115,56.31021564885319,watermelon
115,25,48,26.236392003061372,87.05426981699206,6.382377016191688,45.29240393174787,watermelon
90,21,45,25.92663947485005,83.30755361764265,6.099790728232964,51.66474822176054,watermelon
92,18,54,25.024191660387654,89.2255679884885,6.153007053152517,57.38992213559325,watermelon
103,23,48,26.086738493471653,89.20168125199991,6.3129390036410475,50.88568364226,watermelon
112,11,45,25.019840112901306,81.76891372417496,6.994035137127227,45.32830515557662,watermelon
92,26,54,25.288688727518156,89.87905675061737,6.505620552022758,40.93033023240976,watermelon
89,11,50,25.23713942206318,89.77106109092442,6.403891596111545,59.99975461245509,watermelon
80,22,51,26.01030147738723,89.69731936952711,6.382117139763601,55.96720791186797,watermelon
86,12,48,26.807647547401668,82.296741633768,6.761349044081424,43.740144957158776,watermelon
89,21,50,24.831127221453922,86.23986686243333,6.938304068789337,48.750938513602804,watermelon
85,29,45,25.691139539168486,89.6754536802429,6.270989645868289,43.46175623268312,watermelon
105,12,49,24.80242094588528,82.56436469562016,6.352187182507826,44.8885710578391,watermelon
106,28,54,24.13413663446674,89.88147746434244,6.452152441548798,44.85347559073277,watermelon
95,14,46,24.603703494118896,89.12731366288169,6.89011925631778,50.8288940683359,watermelon
107,25,52,26.57296897371983,84.2713707001688,6.617319198382388,41.782264137714535,watermelon
90,20,45,26.78240547265592,83.6147549346701,6.561506575350916,50.7539627057713,watermelon
83,10,54,24.855445122664857,82.35976649263678,6.533133139764621,44.24214970361138,watermelon
95,10,52,26.374908376597617,80.07798070275376,6.331697802635468,54.00930245761231,watermelon
80,22,54,24.420329184342528,84.59235536945789,6.2684913289561255,41.4916368010825,watermelon
115,29,54,26.07524360629719,85.44098269688114,6.511482111395872,53.91801031550456,watermelon
89,13,52,26.040517548785665,88.39776958568096,6.519121356342855,57.894648273813935,watermelon
100,12,51,25.435166128801345,81.10471009423168,6.813131818125287,57.13498485718125,watermelon
83,22,51,24.57568225882477,83.90746974175617,6.7139494262282176,41.9341866244938,watermelon
104,10,51,26.917140055621232,82.34754395014235,6.375565399439031,46.97908016665783,watermelon
109,14,50,25.754678148475076,82.78276776323119,6.52817467568304,47.26379093591233,watermelon
110,28,54,26.925453050138223,80.42425803595768,6.763559588928105,51.457288345796684,watermelon
100,20,49,25.24871055852484,82.22087259090021,6.562833715175623,46.1073187698122,watermelon
112,26,53,26.8814109524086,86.81146509829225,6.917872447759133,48.962827131214716,watermelon
106,12,53,26.30591104370796,85.25340841222237,6.158521257192691,59.43451494746627,watermelon
86,10,46,26.13316645893585,88.29691606875656,6.620349134812489,41.383343973229245,watermelon
114,10,45,24.927126167548906,86.41542093621462,6.297763900932637,55.209362359841094,watermelon
87,25,48,25.829095398515868,89.52126437953048,6.368571437369828,55.00002691806896,watermelon
113,21,49,25.01573481384205,86.68503822302432,6.262402080819946,57.84818941420208,watermelon
104,25,49,26.23621555056163,87.56735917788336,6.329414324548416,56.921691611632774,watermelon
100,15,50,25.505519344760756,81.62471857285094,6.844968534098907,56.641000084669045,watermelon
88,15,47,24.517445053825178,82.17046416621501,6.698021998906465,44.91380161822352,watermelon
118,20,54,26.816238407713662,81.39972363421418,6.841448230140764,48.64315090637808,watermelon
108,23,47,26.79481503340187,85.28192310797043,6.094749051328199,49.37083981025303,watermelon
90,20,48,26.83153217473,82.8416081000965,6.199816584102141,43.070477683629676,watermelon
88,18,50,26.855529948586792,89.10881615453752,6.6643271232409464,58.076521260933,watermelon
81,22,50,25.43487394137062,89.29401150151169,6.706743962790516,54.410915175957285,watermelon
98,28,46,24.264654587144623,84.66129033190653,6.715630657410003,53.96044667878952,watermelon
96,27,51,26.46058863489453,82.66979272501496,6.0247927433410355,59.66388388517988,watermelon
101,18,51,24.271867340037495,86.10913858686601,6.891727046917682,50.44065761592368,watermelon
97,15,47,26.81740499467765,82.23564136432333,6.777407261343321,53.50577790631168,watermelon
96,10,47,26.134125415846455,85.73152547788361,6.88720650147329,46.29821446921945,watermelon
115,16,52,24.35877102214748,80.08849381773386,6.046731328765989,44.70352765430838,watermelon
92,15,47,26.434496880431322,88.73139242638078,6.509886353785169,44.64813949480683,watermelon
104,22,54,26.969210580543113,84.61826274221916,6.821329370718026,54.85244414411471,watermelon
111,27,54,25.80612930855244,88.42755732666939,6.7725885179383765,57.82835927582862,watermelon
86,26,54,26.987857590009423,80.60342204466734,6.2944898273658385,58.566654163752204,watermelon
91,23,48,24.959513803096716,89.46499514499055,6.236002031995082,50.927397392851,watermelon
89,24,50,24.523380629252035,88.200004405424,6.398670832686466,59.21426717527795,watermelon
94,29,49,24.991376764428544,86.8740362875198,6.861846415103547,55.86245876611106,watermelon
105,18,47,26.752862544051695,80.96410866543188,6.371234932035405,50.85252549024405,watermelon
113,29,50,24.75466198145989,85.84929289774254,6.593306866800868,52.82108791231967,watermelon
93,22,52,24.815463923873487,89.32969788129645,6.858734538128946,58.27865355124961,watermelon
115,21,48,24.540536145122502,86.25662898885875,6.1369678981892,51.20730664232949,watermelon
93,12,53,25.036784323392595,84.3169100702425,6.734378812238048,50.804883651260745,watermelon
112,21,53,28.605552264386677,90.29930361871975,6.0092782009067465,26.648687212389,muskmelon
89,19,51,27.770637994828668,92.65193501367918,6.45330265810367,26.85511734821403,muskmelon
105,15,47,27.990632759059267,93.43411608837101,6.182799491120498,29.50597292520612,muskmelon
100,26,46,29.4358590919458,94.47846914475625,6.288032497875459,23.553500832259036,muskmelon
84,22,51,29.290741623065117,94.21951790192391,6.438340437286674,29.788657308690198,muskmelon
92,20,50,28.009381929412697,93.28917964010216,6.32100259539866,20.013475208943127,muskmelon
87,14,53,27.344592454233638,91.84058467764916,6.246036954809773,24.914155427634995,muskmelon
86,28,46,27.283447232633133,92.45445838503396,6.370774918941238,28.191528314092437,muskmelon
100,27,51,27.25949581480884,94.87934347659177,6.664538960385124,28.858332720952667,muskmelon
98,21,47,28.567011819356292,94.14587596378846,6.727703793936609,26.573040241981918,muskmelon
90,24,51,28.80783136345869,92.68171648871451,6.392333370017864,25.297092277986554,muskmelon
106,22,51,27.42208518795559,91.77033097260083,6.713383503784901,26.05182039971561,muskmelon
80,24,47,27.398113820918503,92.17207194320532,6.423193580215208,28.940169467538052,muskmelon
96,16,47,28.001728914432316,94.38422984421622,6.16830051044712,29.4342010664692,muskmelon
87,22,46,29.671399251630792,91.52595034261904,6.355851367307697,24.16762813564759,muskmelon
83,26,50,27.093605555552195,93.1774626990055,6.043031381774567,22.387942255690653,muskmelon
98,19,47,28.89522191373165,94.39438479827054,6.206929746734013,22.405027023630495,muskmelon
82,22,52,28.94987780140351,92.99779465094271,6.578532862554599,25.67713751427473,muskmelon
94,21,46,29.10695196491214,91.42366130895333,6.210975644135507,27.591582998846746,muskmelon
86,26,46,29.406231869929176,92.94812512407181,6.460909908505704,22.22316029636525,muskmelon
